solver,instance,category,num_cities,TourLength,OptimalityGap(%),EdgeMatchRate(%),Runtime(s),Memory(B)
NearestNeighbor,Clustered_76,Clustered,100,5072.999026666444,15.140700445270241,60.396039603960396,0.004884222000328009,10544
NearestNeighbor,Clustered_76,Clustered,100,5072.999026666444,15.140700445270241,60.396039603960396,0.005098410000755393,10544
NearestNeighbor,Clustered_77,Clustered,100,5892.9098187303825,38.62499443994717,64.35643564356435,0.004758412000228418,10544
NearestNeighbor,Clustered_77,Clustered,100,5892.9098187303825,38.62499443994717,64.35643564356435,0.004593708000356855,10544
NearestNeighbor,Clustered_77,Clustered,100,5892.9098187303825,38.62499443994717,64.35643564356435,0.004640707000362454,10544
NearestNeighbor,Clustered_77,Clustered,100,5892.9098187303825,38.62499443994717,64.35643564356435,0.004936932999953569,10544
NearestNeighbor,Clustered_77,Clustered,100,5892.9098187303825,38.62499443994717,64.35643564356435,0.005021805000069435,10544
NearestNeighbor,Clustered_78,Clustered,100,5825.304004466085,18.973832287537007,67.32673267326733,0.004810941999494389,10544
NearestNeighbor,Clustered_78,Clustered,100,5825.304004466085,18.973832287537007,67.32673267326733,0.004574041000523721,10544
NearestNeighbor,Clustered_78,Clustered,100,5825.304004466085,18.973832287537007,67.32673267326733,0.005416777000391448,10544
NearestNeighbor,Clustered_78,Clustered,100,5825.304004466085,18.973832287537007,67.32673267326733,0.007389228999272746,10544
NearestNeighbor,Clustered_78,Clustered,100,5825.304004466085,18.973832287537007,67.32673267326733,0.00571745499928511,10544
NearestNeighbor,Clustered_79,Clustered,100,6445.1177687886775,22.71908080327374,56.43564356435643,0.004830500000025495,10544
NearestNeighbor,Clustered_79,Clustered,100,6445.1177687886775,22.71908080327374,56.43564356435643,0.006079029999455088,10544
NearestNeighbor,Clustered_79,Clustered,100,6445.1177687886775,22.71908080327374,56.43564356435643,0.006409720000192465,10544
NearestNeighbor,Clustered_79,Clustered,100,6445.1177687886775,22.71908080327374,56.43564356435643,0.006080492999899434,10544
NearestNeighbor,Clustered_79,Clustered,100,6445.1177687886775,22.71908080327374,56.43564356435643,0.00476193900067301,10544
NearestNeighbor,Clustered_80,Clustered,100,5337.345730675936,19.655730537438412,68.31683168316832,0.004968962999555515,10544
NearestNeighbor,Clustered_80,Clustered,100,5337.345730675936,19.655730537438412,68.31683168316832,0.004874793999988469,10544
NearestNeighbor,Clustered_80,Clustered,100,5337.345730675936,19.655730537438412,68.31683168316832,0.004843574000005901,10544
NearestNeighbor,Clustered_80,Clustered,100,5337.345730675936,19.655730537438412,68.31683168316832,0.004662057999667013,10544
NearestNeighbor,Clustered_80,Clustered,100,5337.345730675936,19.655730537438412,68.31683168316832,0.004712509999990289,10544
NearestNeighbor,Clustered_81,Clustered,100,5750.64677347105,18.532209743414622,72.27722772277228,0.004991556999812019,10544
NearestNeighbor,Clustered_81,Clustered,100,5750.64677347105,18.532209743414622,72.27722772277228,0.004717353999694751,10544
NearestNeighbor,Clustered_81,Clustered,100,5750.64677347105,18.532209743414622,72.27722772277228,0.004596903999299684,10544
NearestNeighbor,Clustered_81,Clustered,100,5750.64677347105,18.532209743414622,72.27722772277228,0.004833969999708643,10544
NearestNeighbor,Clustered_81,Clustered,100,5750.64677347105,18.532209743414622,72.27722772277228,0.004899460999695293,10544
NearestNeighbor,Clustered_82,Clustered,100,5352.259918141588,21.834666507958556,64.35643564356435,0.00491498999963369,10544
NearestNeighbor,Clustered_82,Clustered,100,5352.259918141588,21.834666507958556,64.35643564356435,0.004769562999172194,10544
NearestNeighbor,Clustered_82,Clustered,100,5352.259918141588,21.834666507958556,64.35643564356435,0.004653593000512046,10544
NearestNeighbor,Clustered_82,Clustered,100,5352.259918141588,21.834666507958556,64.35643564356435,0.004969765000168991,10544
NearestNeighbor,Clustered_82,Clustered,100,5352.259918141588,21.834666507958556,64.35643564356435,0.004656508000152826,10544
NearestNeighbor,Clustered_83,Clustered,100,4265.011215793316,19.09717022520918,60.396039603960396,0.004738634000204911,10544
NearestNeighbor,Clustered_83,Clustered,100,4265.011215793316,19.09717022520918,60.396039603960396,0.004720899999483663,10544
NearestNeighbor,Clustered_83,Clustered,100,4265.011215793316,19.09717022520918,60.396039603960396,0.0046000999991520075,10544
NearestNeighbor,Clustered_83,Clustered,100,4265.011215793316,19.09717022520918,60.396039603960396,0.004656928999793308,10544
NearestNeighbor,Clustered_83,Clustered,100,4265.011215793316,19.09717022520918,60.396039603960396,0.004767839000123786,10544
NearestNeighbor,Grid_84,Grid,16,1800.0,12.5,76.47058823529412,0.00016373200014641043,1224
NearestNeighbor,Grid_84,Grid,16,1800.0,12.5,76.47058823529412,0.00016574600067542633,1224
NearestNeighbor,Grid_84,Grid,16,1800.0,12.5,76.47058823529412,0.0001435330004824209,1224
NearestNeighbor,Grid_84,Grid,16,1800.0,12.5,76.47058823529412,0.00013896499967813725,1224
NearestNeighbor,Grid_84,Grid,16,1800.0,12.5,76.47058823529412,0.00014009699953021482,1224
NearestNeighbor,Grid_85,Grid,16,1800.0,12.5,76.47058823529412,0.000165655999808223,1224
NearestNeighbor,Grid_85,Grid,16,1800.0,12.5,76.47058823529412,0.00020690499968623044,1224
NearestNeighbor,Grid_85,Grid,16,1800.0,12.5,76.47058823529412,0.00014939399989088997,1224
NearestNeighbor,Grid_85,Grid,16,1800.0,12.5,76.47058823529412,0.00014138999995338963,1224
NearestNeighbor,Grid_85,Grid,16,1800.0,12.5,76.47058823529412,0.00018056400040222798,1224
NearestNeighbor,Grid_86,Grid,16,1800.0,12.5,76.47058823529412,0.00017594600012671435,1224
NearestNeighbor,Grid_86,Grid,16,1800.0,12.5,76.47058823529412,0.00016962399968178943,1224
NearestNeighbor,Grid_86,Grid,16,1800.0,12.5,76.47058823529412,0.00021502999970834935,1224
NearestNeighbor,Grid_86,Grid,16,1800.0,12.5,76.47058823529412,0.00014395400012290338,1224
NearestNeighbor,Grid_86,Grid,16,1800.0,12.5,76.47058823529412,0.00014031699993211078,1224
NearestNeighbor,Grid_87,Grid,16,1800.0,12.5,76.47058823529412,0.00016955299997789552,1224
NearestNeighbor,Grid_87,Grid,16,1800.0,12.5,76.47058823529412,0.00041011200028151507,1224
NearestNeighbor,Grid_87,Grid,16,1800.0,12.5,76.47058823529412,0.00014984599965828238,1224
NearestNeighbor,Grid_87,Grid,16,1800.0,12.5,76.47058823529412,0.00026270099988323636,1224
NearestNeighbor,Grid_87,Grid,16,1800.0,12.5,76.47058823529412,0.0005305009999574395,1224
NearestNeighbor,Grid_88,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0006187910003063735,2864
NearestNeighbor,Grid_88,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.00032945800012385007,2864
NearestNeighbor,Grid_88,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.00036394400012795813,2864
NearestNeighbor,Grid_88,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0007459219996235333,2864
NearestNeighbor,Grid_88,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0005496180001500761,2864
NearestNeighbor,Grid_89,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.00034374599999864586,2864
NearestNeighbor,Grid_89,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003241280001020641,2864
NearestNeighbor,Grid_89,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.00033896599961735774,2864
NearestNeighbor,Grid_89,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003419619997657719,2864
NearestNeighbor,Grid_89,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003162729999530711,2864
NearestNeighbor,Grid_90,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.00035518700042302953,2864
NearestNeighbor,Grid_90,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003211920002286206,2864
NearestNeighbor,Grid_90,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003219939999326016,2864
NearestNeighbor,Grid_90,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0005046430005677394,2864
NearestNeighbor,Grid_90,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.00035825299983116565,2864
NearestNeighbor,Grid_91,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003318130002298858,2864
NearestNeighbor,Grid_91,Grid,25,2965.685424949238,16.693968029767035,61.53846153846154,0.0003437060004216619,2864
